id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed;;
3412;900;Amex;Credit;347103137777594;Thg12-22;791;YES;2;$4900;Thg6-09;2009;;
1477;953;Mastercard;Debit;5779387577644600;Thg2-22;421;YES;1;$13390;Thg2-20;2020;;
1396;953;Amex;Credit;343258769247986;Thg11-24;210;YES;3;$8400;Thg2-20;2020;;
1297;233;Amex;Credit;374396421501669;Thg3-24;659;YES;2;$13700;Thg2-12;2012;;
3605;406;Discover;Credit;6308795344040910;Thg11-24;205;YES;2;$4200;Thg6-16;2016;;
5167;1069;Visa;Debit;4439832703761210;Thg8-20;424;YES;2;$2292;Thg10-09;2015;;
3922;1069;Amex;Credit;304372446656131;Thg3-21;495;YES;1;$8800;Thg7-10;2010;;
5453;180;Mastercard;Credit;5881384408371200;Thg3-23;312;NO;2;$7600;Thg11-06;2009;;
2888;180;Visa;Credit;4966727954053970;Thg11-21;756;YES;2;$6200;Thg5-05;2018;;
3208;996;Mastercard;Credit;5784959743819570;Thg7-23;348;YES;1;$12900;Thg6-99;2011;;
4661;996;Mastercard;Debit;5617375085275810;Thg6-22;228;YES;2;$18820;Thg9-08;2015;;
3277;996;Visa;Debit;4813292561037470;Thg7-05;979;YES;2;$16167;Thg6-04;2009;;
1107;996;Mastercard;Credit;5659042637826470;Thg6-23;857;YES;2;$4200;Thg2-07;2011;;
3310;996;Mastercard;Debit;5691123059106640;Thg8-24;190;YES;2;$18861;Thg6-06;2011;;
1279;996;Visa;Debit;4803335286454190;Thg2-20;568;NO;1;$27231;Thg2-11;2011;;
1778;1866;Visa;Debit;4274334344737340;Thg12-24;174;YES;1;$24390;Thg2-20;2020;;
1478;1866;Mastercard;Debit;5073514573038600;Thg2-23;802;YES;1;$3106;Thg2-20;2020;;
2108;1981;Mastercard;Debit;5550999995379530;Thg7-20;980;YES;2;$13595;Thg3-06;2010;;
5143;1981;Discover;Credit;6616646974839940;Thg11-09;72;NO;2;$12300;Thg10-09;2009;;
4151;1981;Mastercard;Credit;5384097503885720;Thg2-19;704;YES;2;$12300;Thg8-05;2009;;
3606;1981;Mastercard;Debit;5082019741631130;Thg4-21;459;YES;1;$20743;Thg6-16;2016;;
3248;1981;Mastercard;Debit;5843429452249820;Thg8-21;570;YES;2;$17706;Thg6-03;2010;;
2996;1981;Mastercard;Debit;5898198294277170;Thg8-22;332;YES;2;$20962;Thg5-09;2009;;
4;1981;Mastercard;Debit;5433366978583840;Thg3-24;530;YES;2;$19439;Thg1-97;2007;;
3257;870;Visa;Debit;4073664438482770;Thg3-22;973;NO;1;$30160;Thg6-03;2017;;
3626;870;Amex;Credit;349088998842560;Thg6-22;652;YES;2;$0;Thg6-18;2018;;
1039;870;Visa;Debit;4701143570043780;Thg11-12;807;NO;1;$28937;Thg2-04;2008;;
2080;16;Mastercard;Debit (Prepaid);5151149006132570;Thg5-20;636;NO;2;$22;Thg3-05;2011;;
49;16;Mastercard;Debit;5289860104321080;Thg8-15;59;YES;2;$1575;Thg1-04;2005;;
4964;16;Mastercard;Debit;5496658602251090;Thg12-20;962;YES;2;$7562;Thg10-02;2011;;
4093;16;Mastercard;Debit;5571413073625470;Thg5-24;741;YES;2;$17211;Thg8-99;2013;;
2979;16;Visa;Credit;4255418851751850;Thg6-10;361;NO;2;$9500;Thg5-08;2010;;
3513;46;Mastercard;Debit;5718393085724650;Thg11-22;117;YES;2;$24191;Thg6-11;2011;;
3732;46;Mastercard;Debit (Prepaid);5358119472579240;Thg3-23;129;YES;2;$68;Thg7-05;2006;;
2925;46;Mastercard;Debit;5615933957470020;Thg2-20;432;YES;2;$8037;Thg5-07;2010;;
1167;46;Mastercard;Debit (Prepaid);5310685272979010;Thg2-18;830;YES;2;$97;Thg2-09;2015;;
450;800;Mastercard;Debit;5198251438400160;Thg5-21;789;YES;1;$15555;Thg1-20;2020;;
2759;800;Mastercard;Debit;5306340091674900;Thg5-16;523;YES;1;$18242;Thg4-16;2016;;
1779;800;Visa;Debit (Prepaid);4338828980282990;Thg12-21;148;YES;2;$62;Thg2-20;2020;;
754;800;Visa;Debit;4430018858326720;Thg12-22;451;NO;1;$16715;Thg1-20;2020;;
1479;1968;Mastercard;Debit (Prepaid);5439358068470040;Thg2-20;309;YES;1;$46;Thg2-20;2020;;
1298;697;Mastercard;Debit;5139001522381220;Thg4-21;740;YES;2;$20195;Thg2-12;2012;;
3640;697;Mastercard;Debit;5420521698473430;Thg7-19;257;YES;2;$39818;Thg6-19;2019;;
3074;697;Visa;Debit;4873407892539440;Thg9-18;423;YES;2;$33736;Thg5-10;2010;;
4239;1269;Mastercard;Debit;5205177909482370;Thg11-11;911;YES;2;$17850;Thg8-08;2008;;
4147;1269;Amex;Credit;324624221959001;Thg2-21;846;YES;2;$11300;Thg8-05;2008;;
3075;1782;Visa;Debit;4853013168432420;Thg9-15;554;NO;2;$1981;Thg5-10;2014;;
4289;1782;Mastercard;Debit;5770027992115350;Thg7-24;811;YES;1;$15695;Thg8-09;2010;;
2172;1782;Mastercard;Debit;5305462513282840;Thg6-14;605;YES;2;$23475;Thg3-08;2011;;
5366;1977;Mastercard;Credit;5656749855983520;Thg6-17;315;YES;1;$12900;Thg11-01;2011;;
2673;1977;Mastercard;Debit (Prepaid);5755720451424420;Thg2-21;988;YES;1;$91;Thg4-11;2011;;
965;1977;Mastercard;Debit;5833925436440570;Thg10-22;344;YES;2;$15341;Thg2-99;2014;;
4763;1734;Mastercard;Debit;5116904368864990;Thg6-15;698;YES;2;$42116;Thg9-10;2011;;
451;1734;Mastercard;Debit;5945680972992840;Thg1-20;843;NO;2;$39312;Thg1-20;2020;;
3300;1913;Visa;Debit;4082503635321960;Thg4-08;947;NO;2;$21370;Thg6-05;2010;;
5226;1913;Amex;Credit;356204311290241;Thg12-22;312;YES;2;$16700;Thg10-11;2011;;
5477;1913;Amex;Credit;356951210404599;Thg10-24;952;YES;1;$17800;Thg11-07;2011;;
5877;1913;Mastercard;Credit;5697567028506340;Thg11-20;356;YES;2;$16200;Thg12-07;2011;;
3084;1913;Amex;Credit;333504501414647;Thg12-20;276;YES;1;$17700;Thg5-11;2013;;
13;858;Mastercard;Credit;5106045376475660;Thg3-21;686;YES;1;$14600;Thg1-00;2012;;
4735;858;Visa;Credit;4899127312611090;Thg7-24;490;YES;2;$10700;Thg9-09;2011;;
2633;858;Mastercard;Debit (Prepaid);5241392304445800;Thg7-23;137;YES;1;$89;Thg4-10;2010;;
4173;606;Mastercard;Debit;5691422356177730;Thg9-06;349;YES;3;$11398;Thg8-06;2013;;
5925;1564;Mastercard;Credit;5272030426588000;Thg12-23;905;YES;2;$8200;Thg12-08;2010;;
4240;1564;Mastercard;Credit;5399201189421210;Thg6-21;479;YES;1;$6100;Thg8-08;2008;;
3514;1564;Mastercard;Debit;5158754138100900;Thg7-24;813;YES;1;$15820;Thg6-11;2011;;
1480;1109;Mastercard;Debit;5607458054846900;Thg8-23;252;YES;2;$9774;Thg2-20;2020;;
3136;1301;Visa;Debit;4199613929770270;Thg9-23;765;YES;1;$22833;Thg5-13;2013;;
755;1301;Visa;Debit;4912898188628990;Thg11-22;446;YES;1;$48502;Thg1-20;2020;;
2787;1301;Visa;Debit;4729953228374500;Thg7-22;461;YES;2;$34888;Thg4-19;2019;;
4435;1301;Visa;Debit;4164595738782780;Thg8-19;90;NO;1;$29503;Thg8-14;2014;;
378;1301;Mastercard;Debit;5036328460113700;Thg8-21;627;YES;2;$19570;Thg1-19;2019;;
3189;1301;Mastercard;Debit;5975006425756630;Thg12-23;551;YES;1;$22297;Thg5-17;2017;;
3595;1301;Visa;Debit;4420959167134440;Thg9-23;75;YES;1;$20031;Thg6-15;2015;;
1481;1301;Mastercard;Debit;5016998590035210;Thg2-20;597;YES;2;$30323;Thg2-20;2020;;
390;1301;Amex;Credit;308100975355379;Thg4-24;881;YES;1;$19000;Thg1-20;2020;;
4065;1399;Mastercard;Debit;5835253444174480;Thg2-20;308;YES;1;$18162;Thg7-18;2018;;
756;1399;Visa;Debit (Prepaid);4049734716799350;Thg12-20;662;YES;1;$54;Thg1-20;2020;;
1482;1399;Mastercard;Credit;5314005209195970;Thg8-22;991;YES;1;$8700;Thg2-20;2020;;
452;1399;Mastercard;Debit;5849554532579590;Thg5-21;767;YES;1;$14295;Thg1-20;2020;;
5743;1775;Visa;Debit;4997798155113400;Thg11-24;545;NO;1;$17620;Thg11-19;2019;;
344;1775;Mastercard;Debit;5309940542589430;Thg2-20;924;YES;2;$17201;Thg1-15;2015;;
423;1775;Discover;Credit;6108413838069050;Thg8-21;894;YES;1;$8300;Thg1-20;2020;;
5542;1673;Visa;Debit;4251102360489440;Thg8-23;439;YES;2;$17853;Thg11-08;2011;;
2777;1673;Mastercard;Debit;5557372707231200;Thg12-24;434;YES;1;$10794;Thg4-18;2018;;
5598;1673;Mastercard;Debit;5865546237246030;Thg12-19;155;YES;1;$15832;Thg11-10;2011;;
3759;1957;Mastercard;Debit (Prepaid);5878511318941180;Thg10-06;699;YES;1;$26;Thg7-06;2019;;
5483;1957;Mastercard;Credit;5825403139414540;Thg5-13;531;YES;2;$16300;Thg11-07;2009;;
453;1033;Mastercard;Debit;5407870927189090;Thg10-24;228;YES;2;$14836;Thg1-20;2020;;
454;1033;Mastercard;Debit;5089025651729120;Thg7-24;464;YES;2;$13972;Thg1-20;2020;;
3564;1024;Mastercard;Debit;5847313041147610;Thg6-24;574;YES;1;$33103;Thg6-13;2013;;
4241;1024;Mastercard;Debit;5454341430423090;Thg9-23;247;YES;1;$20847;Thg8-08;2010;;
5268;1024;Mastercard;Debit;5183724144988670;Thg11-13;569;YES;1;$31807;Thg10-13;2013;;
1006;1024;Visa;Credit;4903105068681960;Thg3-24;274;YES;1;$16100;Thg2-02;2014;;
2825;1441;Mastercard;Debit;5370803294413430;Thg7-21;851;YES;1;$28894;Thg5-02;2011;;
1007;1441;Visa;Debit (Prepaid);4129518763612020;Thg3-02;84;YES;1;$61;Thg2-02;2009;;
4792;1441;Visa;Credit;4164752448797890;Thg2-23;24;YES;1;$12500;Thg9-10;2012;;
2599;1103;Mastercard;Debit;5557896137687490;Thg6-23;598;YES;2;$15409;Thg4-09;2010;;
4984;1103;Mastercard;Credit;5675172699563850;Thg8-23;294;YES;1;$5300;Thg10-03;2012;;
2895;1103;Mastercard;Debit;5259283165298570;Thg12-16;403;YES;1;$13469;Thg5-06;2009;;
455;431;Mastercard;Debit;5155446517379010;Thg5-20;719;YES;1;$16524;Thg1-20;2020;;
456;431;Mastercard;Debit;5831064486667380;Thg1-20;570;NO;1;$29526;Thg1-20;2020;;
1483;431;Mastercard;Debit;5157956439521800;Thg7-23;657;YES;1;$16407;Thg2-20;2020;;
3378;165;Mastercard;Debit (Prepaid);5874195902667110;Thg4-23;206;YES;2;$61;Thg6-08;2015;;
5146;165;Mastercard;Debit;5803563077451660;Thg11-20;827;YES;2;$40628;Thg10-09;2014;;
2559;165;Mastercard;Debit;5283475217390040;Thg8-10;149;YES;2;$24980;Thg4-08;2014;;
1484;353;Mastercard;Debit;5316882967513700;Thg5-20;122;YES;1;$10290;Thg2-20;2020;;
5328;353;Mastercard;Debit (Prepaid);5962806753089580;Thg1-23;217;YES;1;$84;Thg10-18;2018;;
2154;1758;Visa;Debit;4631099146168680;Thg12-18;597;YES;1;$13725;Thg3-07;2014;;
4686;1758;Visa;Debit;4716755530325960;Thg12-24;821;YES;2;$8278;Thg9-08;2010;;
3440;1758;Visa;Debit;4053406246662200;Thg9-20;491;YES;2;$13514;Thg6-09;2018;;
2674;1758;Mastercard;Credit;5105518827174570;Thg11-24;883;YES;1;$3800;Thg4-11;2011;;
2478;1266;Mastercard;Debit;5192370991764800;Thg10-24;603;YES;2;$15119;Thg4-05;2011;;
457;1943;Mastercard;Debit (Prepaid);5182568921946800;Thg1-21;310;YES;1;$81;Thg1-20;2020;;
458;1943;Mastercard;Debit;5394718113711360;Thg2-20;16;YES;1;$34183;Thg1-20;2020;;
757;1943;Visa;Credit;4864430404023760;Thg7-22;534;YES;1;$22200;Thg1-20;2020;;
1485;792;Mastercard;Debit;5124153601404700;Thg2-22;6;YES;1;$15117;Thg2-20;2020;;
3491;792;Visa;Debit (Prepaid);4073696489940420;Thg4-20;274;YES;2;$81;Thg6-10;2010;;
3249;1055;Mastercard;Debit;5476802835185780;Thg5-23;744;YES;2;$1543;Thg6-03;2009;;
459;1159;Mastercard;Debit;5753359093924160;Thg9-24;795;YES;1;$22821;Thg1-20;2020;;
1780;1159;Visa;Credit;4201957315957620;Thg1-23;619;YES;1;$13200;Thg2-20;2020;;
460;1159;Mastercard;Debit;5786593463189270;Thg8-24;58;YES;1;$16330;Thg1-20;2020;;
758;1159;Visa;Debit (Prepaid);4091173399720380;Thg1-20;916;NO;2;$39;Thg1-20;2020;;
5484;1115;Mastercard;Credit;5345794459975210;Thg11-07;412;YES;2;$6400;Thg11-07;2011;;
2809;1115;Visa;Credit;4897384992083940;Thg5-00;382;YES;1;$3500;Thg5-00;2007;;
6138;1115;Visa;Debit;4171955938083780;Thg4-23;251;YES;1;$12606;Thg12-18;2018;;
374;1115;Visa;Debit;4906405312400640;Thg2-23;579;YES;1;$9921;Thg1-18;2018;;
4225;1115;Visa;Debit (Prepaid);4176098872817200;Thg5-22;661;YES;2;$96;Thg8-07;2009;;
1014;1115;Mastercard;Debit;5412244076346670;Thg12-24;594;YES;1;$18964;Thg2-03;2009;;
2526;38;Mastercard;Debit;5297260201877610;Thg1-24;580;YES;2;$3711;Thg4-07;2013;;
1352;1027;Mastercard;Debit;5735792874705660;Thg3-23;748;NO;1;$35279;Thg2-15;2015;;
5543;1027;Visa;Credit;4863498051032540;Thg7-20;593;YES;2;$13800;Thg11-08;2015;;
3671;1027;Mastercard;Debit;5489970186857770;Thg2-22;7;YES;2;$24215;Thg7-02;2007;;
5503;11;Visa;Credit;4508109473981620;Thg9-24;763;YES;1;$19400;Thg11-07;2010;;
2096;11;Visa;Debit (Prepaid);4800041020887830;Thg6-20;59;YES;2;$30;Thg3-05;2014;;
243;11;Visa;Debit;4144574679317190;Thg3-24;543;YES;2;$17208;Thg1-10;2016;;
18;11;Mastercard;Credit;5919854740342960;Thg11-04;604;YES;2;$18300;Thg1-01;2011;;
1336;11;Mastercard;Debit;5208447578218090;Thg9-21;126;YES;1;$51012;Thg2-14;2014;;
189;11;Amex;Credit;320735955126194;Thg2-19;686;YES;1;$15000;Thg1-09;2011;;
2910;871;Visa;Credit;4325807240930440;Thg4-18;642;YES;1;$7600;Thg5-06;2009;;
2081;871;Mastercard;Debit;5672870607977280;Thg11-23;952;YES;2;$8052;Thg3-05;2012;;
2082;871;Mastercard;Credit;5025018096886540;Thg7-24;783;YES;1;$8600;Thg3-05;2007;;
5336;871;Mastercard;Debit;5125159184089040;Thg8-20;945;YES;2;$20128;Thg10-19;2019;;
3831;871;Amex;Credit;339948848081416;Thg3-23;643;YES;1;$9000;Thg7-08;2013;;
5645;871;Mastercard;Debit (Prepaid);5967922448022590;Thg10-20;849;YES;2;$91;Thg11-11;2012;;
958;746;Amex;Credit;313387157322526;Thg12-24;961;YES;1;$6800;Thg2-96;2009;;
3043;746;Mastercard;Debit (Prepaid);5287305063365330;Thg7-11;597;YES;1;$93;Thg5-10;2010;;
2319;746;Visa;Credit;4511050153177270;Thg1-16;263;YES;2;$9800;Thg3-13;2013;;
3492;746;Visa;Credit;4795565502176660;Thg1-21;731;YES;2;$6700;Thg6-10;2011;;
108;1520;Visa;Credit;4515587053760930;Thg5-23;983;YES;1;$9800;Thg1-06;2015;;
3329;1520;Visa;Debit;4185031026466050;Thg1-18;48;YES;2;$24544;Thg6-06;2013;;
2956;1520;Mastercard;Debit;5835884730427360;Thg5-23;642;YES;1;$22639;Thg5-08;2010;;
4033;1520;Discover;Credit;6113979959799070;Thg11-23;899;YES;1;$1100;Thg7-15;2015;;
2715;1520;Mastercard;Debit (Prepaid);5139150904667380;Thg5-16;509;YES;1;$86;Thg4-13;2013;;
2655;1372;Visa;Debit;4574373333053390;Thg8-20;742;YES;2;$2330;Thg4-10;2011;;
1781;1372;Visa;Credit;4806267788873520;Thg8-20;289;YES;2;$5900;Thg2-20;2020;;
5909;1799;Visa;Debit;4461391532392440;Thg2-20;981;YES;2;$47372;Thg12-07;2008;;
3076;1799;Visa;Debit;4260012890373380;Thg7-22;447;NO;2;$28127;Thg5-10;2010;;
4595;1799;Mastercard;Debit (Prepaid);5834771837829820;Thg3-10;553;YES;1;$28;Thg9-06;2006;;
1782;1799;Visa;Debit;4955481558570010;Thg3-24;397;YES;2;$62081;Thg2-20;2020;;
4806;1905;Amex;Credit;303639878430454;Thg11-22;807;YES;1;$5800;Thg9-11;2011;;
3902;1905;Visa;Credit;4060113536623870;Thg7-16;408;YES;1;$6700;Thg7-09;2009;;
2127;1905;Visa;Credit;4646061658785920;Thg2-15;856;YES;1;$6700;Thg3-06;2012;;
5807;1905;Mastercard;Debit;5040622566272530;Thg7-22;87;YES;2;$1424;Thg12-04;2012;;
1486;130;Mastercard;Debit (Prepaid);5214812311200280;Thg7-24;453;NO;1;$58;Thg2-20;2020;;
3785;130;Visa;Credit;4996236791696780;Thg5-09;700;YES;2;$19400;Thg7-06;2008;;
6020;130;Visa;Debit;4634979930026450;Thg5-12;897;YES;2;$4052;Thg12-10;2013;;
2468;130;Visa;Credit;4437020876913490;Thg5-10;955;YES;2;$9300;Thg4-04;2010;;
1783;1990;Visa;Credit;4862011857697370;Thg5-22;405;YES;1;$9600;Thg2-20;2020;;
1487;1990;Mastercard;Debit;5702517198112780;Thg2-20;24;YES;1;$16923;Thg2-20;2020;;
461;593;Mastercard;Credit;5659013286075920;Thg2-20;777;YES;1;$7700;Thg1-20;2020;;
1488;540;Mastercard;Debit;5128972927503170;Thg7-22;466;YES;2;$146;Thg2-20;2020;;
2997;1155;Mastercard;Debit;5677245240966690;Thg3-23;293;NO;1;$12091;Thg5-09;2009;;
4596;1155;Mastercard;Debit;5854333169733340;Thg11-06;280;YES;2;$11157;Thg9-06;2011;;
5784;1155;Visa;Credit;4986381278679950;Thg7-10;21;YES;2;$7100;Thg12-02;2012;;
4319;1155;Mastercard;Debit;5718135133841300;Thg1-12;915;YES;1;$7612;Thg8-10;2011;;
1328;1155;Visa;Credit;4973662128767220;Thg12-21;9;YES;2;$6100;Thg2-13;2013;;
5941;663;Visa;Debit;4724986483917880;Thg7-23;384;YES;2;$27706;Thg12-08;2008;;
2173;663;Mastercard;Debit (Prepaid);5651451840802350;Thg4-09;851;NO;2;$45;Thg3-08;2009;;
975;663;Mastercard;Debit;5560330928676130;Thg5-21;732;NO;2;$2046;Thg2-00;2008;;
4831;663;Mastercard;Credit;5078189663550750;Thg10-24;929;YES;1;$17400;Thg9-12;2012;;
5926;663;Mastercard;Debit;5243545849930020;Thg5-20;648;YES;1;$26231;Thg12-08;2008;;
3358;1987;Visa;Credit;4325487328684540;Thg2-09;692;YES;2;$18300;Thg6-07;2010;;
3668;1987;Visa;Credit;4759642688252590;Thg5-16;644;YES;2;$13900;Thg7-01;2014;;
3209;1484;Mastercard;Credit;5060071689988750;Thg8-22;113;YES;2;$17200;Thg6-99;2013;;
5058;1484;Visa;Debit;4248867812400730;Thg6-23;619;YES;2;$14217;Thg10-06;2012;;
2527;1484;Mastercard;Debit;5093901939500030;Thg3-24;472;YES;2;$39533;Thg4-07;2016;;
4242;1484;Mastercard;Debit;5223300442168270;Thg4-23;262;YES;2;$3141;Thg8-08;2013;;
2733;1484;Visa;Credit;4941415000431970;Thg11-22;50;YES;2;$12800;Thg4-14;2014;;
4764;1484;Mastercard;Debit;5431173218728270;Thg1-20;187;NO;1;$38342;Thg9-10;2010;;
462;417;Mastercard;Credit;5229402459571300;Thg1-20;704;YES;1;$3000;Thg1-20;2020;;
1784;298;Visa;Debit;4858818886878480;Thg12-20;125;NO;1;$16486;Thg2-20;2020;;
463;306;Mastercard;Debit;5540073375174440;Thg5-24;684;YES;2;$28868;Thg1-20;2020;;
464;306;Mastercard;Debit;5289314952826810;Thg2-21;998;YES;1;$51836;Thg1-20;2020;;
1785;607;Visa;Credit;4588933671536300;Thg9-21;748;YES;2;$8900;Thg2-20;2020;;
1489;607;Mastercard;Credit;5674179618380470;Thg2-20;303;YES;1;$9900;Thg2-20;2020;;
759;607;Visa;Debit;4913369105929870;Thg2-20;711;YES;1;$22935;Thg1-20;2020;;
1786;607;Visa;Credit;4729324689482420;Thg10-23;582;YES;2;$7900;Thg2-20;2020;;
6100;607;Mastercard;Debit;5076843052683210;Thg2-20;969;YES;1;$17336;Thg12-14;2014;;
3981;1769;Visa;Debit;4130633556245300;Thg3-21;268;YES;2;$20206;Thg7-11;2011;;
375;1769;Visa;Credit;4214195908881400;Thg10-23;598;YES;2;$9900;Thg1-18;2018;;
295;1769;Mastercard;Debit (Prepaid);5928394327706850;Thg11-21;853;NO;1;$78;Thg1-12;2012;;
5599;1769;Mastercard;Debit;5538135650340790;Thg5-23;623;YES;1;$17335;Thg11-10;2010;;
43;1769;Visa;Credit;4088292829841500;Thg6-24;140;YES;1;$9700;Thg1-03;2020;;
5820;698;Visa;Debit;4859980421504970;Thg6-21;971;NO;2;$25048;Thg12-04;2010;;
2332;698;Visa;Debit;4401743622113550;Thg12-14;322;YES;1;$25214;Thg3-14;2014;;
1490;698;Mastercard;Debit;5568521915813740;Thg4-23;226;YES;1;$33580;Thg2-20;2020;;
2286;896;Visa;Debit;4851242738517630;Thg4-13;684;NO;2;$1952;Thg3-11;2011;;
3882;1975;Mastercard;Debit;5059388151009770;Thg5-23;996;YES;1;$18491;Thg7-09;2011;;
4336;1975;Visa;Credit;4822550416239700;Thg2-13;509;YES;1;$9800;Thg8-10;2014;;
5957;1975;Mastercard;Credit;5320022308833350;Thg12-21;92;YES;1;$0;Thg12-09;2010;;
267;645;Mastercard;Debit;5097891088528730;Thg9-23;447;YES;1;$5857;Thg1-11;2012;;
5094;645;Visa;Debit;4459776057093770;Thg6-20;869;YES;2;$10366;Thg10-07;2014;;
2469;645;Visa;Debit;4017542226763670;Thg1-24;109;YES;1;$10161;Thg4-04;2008;;
68;645;Mastercard;Debit;5148390223991030;Thg4-21;316;YES;2;$9297;Thg1-05;2012;;
3703;645;Visa;Debit;4898934131827420;Thg9-21;199;YES;1;$12434;Thg7-03;2012;;
5600;227;Mastercard;Debit;5943373604505740;Thg4-20;300;YES;2;$29973;Thg11-10;2010;;
4886;227;Visa;Debit;4284210826984100;Thg2-20;154;YES;2;$25330;Thg9-15;2015;;
2512;227;Visa;Debit;4093850742287200;Thg4-20;286;YES;2;$52609;Thg4-06;2010;;
5867;227;Visa;Credit;4329687142518020;Thg10-20;827;YES;1;$25200;Thg12-06;2016;;
5750;84;Visa;Debit;4744876175071540;Thg11-22;747;YES;1;$11832;Thg12-96;2007;;
2580;84;Visa;Credit;4152829240073090;Thg8-16;446;YES;1;$5400;Thg4-08;2013;;
3417;84;Mastercard;Debit;5754695413159460;Thg1-24;939;NO;1;$3384;Thg6-09;2009;;
3543;1684;Mastercard;Debit;5287533090911330;Thg4-14;946;YES;1;$13756;Thg6-12;2012;;
94;1684;Mastercard;Debit;5761884540845430;Thg6-22;312;YES;1;$9263;Thg1-06;2010;;
2723;1684;Mastercard;Debit;5903499521440690;Thg12-24;779;YES;1;$16899;Thg4-14;2014;;
3278;1684;Visa;Credit;4814691024249330;Thg1-22;424;YES;1;$5700;Thg6-04;2012;;
2140;1684;Mastercard;Debit (Prepaid);5955075527372950;Thg5-21;513;YES;1;$46;Thg3-07;2012;;
1491;745;Mastercard;Credit;5953949146709590;Thg1-24;474;YES;2;$11400;Thg2-20;2020;;
5646;1508;Mastercard;Debit (Prepaid);5868862947419300;Thg8-22;245;YES;1;$95;Thg11-11;2011;;
1108;1508;Mastercard;Credit;5418163465826330;Thg6-23;559;YES;2;$10700;Thg2-07;2015;;
3508;1508;Amex;Credit;377302862567108;Thg2-24;524;YES;1;$8700;Thg6-11;2011;;
3279;1508;Visa;Debit;4609477454357080;Thg1-22;347;YES;2;$12150;Thg6-04;2008;;
3617;1158;Discover;Credit;6617202891382000;Thg3-19;499;YES;1;$7800;Thg6-17;2017;;
1329;1158;Visa;Debit;4863697166227070;Thg10-13;748;NO;1;$13761;Thg2-13;2013;;
3946;1427;Visa;Debit;4525977155603080;Thg6-20;662;YES;2;$45377;Thg7-10;2011;;
465;352;Mastercard;Debit;5168144985829710;Thg1-20;454;YES;1;$18091;Thg1-20;2020;;
466;352;Mastercard;Debit;5081154452848660;Thg12-22;211;YES;1;$14514;Thg1-20;2020;;
1492;1948;Mastercard;Credit;5540056584502160;Thg3-22;749;YES;1;$15900;Thg2-20;2020;;
760;1948;Visa;Credit;4089244507142220;Thg12-20;999;YES;1;$13000;Thg1-20;2020;;
761;1948;Visa;Debit;4084435358903510;Thg9-21;778;YES;2;$17905;Thg1-20;2020;;
5624;724;Visa;Credit;4015255845214440;Thg7-22;244;YES;2;$7000;Thg11-10;2011;;
2656;724;Visa;Credit;4998601196255200;Thg7-20;12;YES;3;$7100;Thg4-10;2010;;
2876;724;Mastercard;Debit;5832356224925490;Thg6-24;245;YES;2;$16476;Thg5-05;2008;;
5868;724;Visa;Credit;4984837369742440;Thg10-09;257;NO;2;$7200;Thg12-06;2011;;
5996;543;Mastercard;Credit;5929898393818080;Thg10-17;671;YES;1;$11800;Thg12-10;2011;;
4320;543;Mastercard;Debit;5284022658441920;Thg12-18;405;YES;2;$6832;Thg8-10;2015;;
4708;543;Mastercard;Debit;5534901273086330;Thg12-23;387;YES;2;$6222;Thg9-09;2009;;
2920;1559;Amex;Credit;369191506516942;Thg3-24;251;YES;1;$13300;Thg5-07;2015;;
5797;1559;Visa;Debit;4862436349200530;Thg8-23;49;YES;2;$2942;Thg12-03;2014;;
3301;1559;Visa;Debit;4714754243202450;Thg12-22;297;YES;2;$33539;Thg6-05;2018;;
1787;1199;Visa;Credit;4495252841912340;Thg4-23;938;YES;2;$14000;Thg2-20;2020;;
762;1199;Visa;Debit;4982363893558200;Thg6-24;388;YES;1;$20160;Thg1-20;2020;;
467;1745;Mastercard;Debit;5504969419405750;Thg3-22;907;YES;1;$35466;Thg1-20;2020;;
1788;1745;Visa;Debit;4420607109678460;Thg2-20;318;YES;2;$24677;Thg2-20;2020;;
1789;1745;Visa;Debit;4863290933542100;Thg2-20;80;YES;1;$16520;Thg2-20;2020;;
5028;1950;Visa;Debit;4154322307475520;Thg4-08;150;YES;2;$6708;Thg10-05;2013;;
328;1950;Mastercard;Credit;5963981612717510;Thg10-22;871;YES;1;$1200;Thg1-14;2014;;
4374;1950;Visa;Debit;4155798170380730;Thg6-22;512;YES;1;$10903;Thg8-11;2011;;
1312;1950;Mastercard;Debit;5258035150490120;Thg10-21;728;YES;1;$6710;Thg2-13;2013;;
5730;1950;Mastercard;Debit;5931155323451020;Thg5-24;580;YES;2;$10841;Thg11-17;2017;;
763;1397;Visa;Debit (Prepaid);4356768889068510;Thg11-24;204;YES;1;$40;Thg1-20;2020;;
2957;1397;Mastercard;Debit;5728788703554060;Thg5-23;492;YES;2;$29340;Thg5-08;2010;;
3627;1397;Amex;Credit;339750311058511;Thg6-20;70;YES;2;$13600;Thg6-18;2018;;
3044;1397;Mastercard;Credit;5717397423380280;Thg9-22;862;YES;2;$7700;Thg5-10;2010;;
5401;873;Mastercard;Debit;5256835813261960;Thg11-21;934;YES;1;$18803;Thg11-04;2008;;
3205;873;Mastercard;Debit;5289111922145090;Thg10-22;314;YES;2;$28405;Thg6-98;2008;;
1269;873;Mastercard;Debit;5649539832197630;Thg4-11;892;YES;1;$15521;Thg2-11;2011;;
